district_name,mandal_name,panchayath_code,panchayath_name
Krishna,40,202935,Puligadda
Krishna,40,202934,Modumudi
Krishna,40,202931,Aswaraopalem
Krishna,40,202933,Edlanka
Krishna,40,202938,Chiruvolulanka
Krishna,40,202937,Ramakotipuram
Krishna,40,202939,Tungalavaripalem
Krishna,40,202940,Vekanuru
Krishna,40,202936,Ramachandrapuram
Krishna,40,202932,Avanigadda
Y.S.R.,41,198162,Pedullapalli
Y.S.R.,41,198161,Payalakuntla
Y.S.R.,41,198166,Thummalapalli
Y.S.R.,41,198157,B.Kodur
Y.S.R.,41,198163,Prbhalaveedu
Y.S.R.,41,198160,Munneli
Y.S.R.,41,198165,Thangedupalli
Y.S.R.,41,198159,Mekavaripalli
Y.S.R.,41,198164,S. Papanapalli
Y.S.R.,41,198158,Itrampeta
Chittoor,42,196767,B.Kothakota
Chittoor,42,196776,Seelamvaripalle
Chittoor,42,196773,Gollapalle
Chittoor,42,196768,Badikayalapalle
Chittoor,42,196772,Gattu
Chittoor,42,196771,Boyyappagaripalle
Chittoor,42,196774,Gummasamudram
Chittoor,42,196775,Kotavooru
Chittoor,42,196770,Beerangi
Chittoor,42,196777,Thummanamgutta
Chittoor,42,196769,Bandaruvaripalle
Vizianagaram,43,212345,P.Venkampeta
Vizianagaram,43,212341,Kotipalli
Vizianagaram,43,212331,Akulakatta
Vizianagaram,43,212350,Pinnavalasa
Vizianagaram,43,212343,Mallampeta
Vizianagaram,43,212344,Mugada
Vizianagaram,43,212352,Rejeru
Vizianagaram,43,212347,Pedapalli
Vizianagaram,43,212338,Golladhi
Vizianagaram,43,212336,Donkinivalasa
Vizianagaram,43,212332,Anavaram
Vizianagaram,43,212349,Pindrangivalasa
Vizianagaram,43,212334,Beemavaram
Vizianagaram,43,212354,Vadada
Vizianagaram,43,212351,Pudivalasa
Vizianagaram,43,212339,Gudepuvalasa
Vizianagaram,43,212333,Badangi
Vizianagaram,43,212348,Pinapenki
Vizianagaram,43,212342,Lakshmipuram
Vizianagaram,43,212340,Koduru
Vizianagaram,43,212353,Thentuvalasa
Vizianagaram,43,212337,Gajarayunivalasa
Vizianagaram,43,212346,Paltheru
Vizianagaram,43,212355,Veerasagaram
Vizianagaram,43,212335,Botchavanivalasa
Y.S.R.,44,198173,Thippanapalli
Y.S.R.,44,198168,Chinthala Cheruvu
Y.S.R.,44,198167,Anatha Rajupuram
Y.S.R.,44,198174,Tiruvengalapuram
Y.S.R.,44,198172,Rajupalem
Y.S.R.,44,198175,Vanampula
Y.S.R.,44,198171,Puttayapalli
Y.S.R.,44,198169,Konasamudram
Y.S.R.,44,198176,Veerapalli
Y.S.R.,44,198170,Kongalaveedu
Chittoor,45,196793,Nellipatla
Chittoor,45,196798,Vengamvaripalle
Chittoor,45,196797,Theertham
Chittoor,45,196782,Devadoddi
Chittoor,45,196789,Kambhampalle
Chittoor,45,196790,Kammanapalle
Chittoor,45,196783,Dharmapuri
Chittoor,45,196787,Gounithimmepalle
Chittoor,45,196784,Gadduru
Chittoor,45,196785,Ganginayanipalle
Chittoor,45,196779,Baireddipalle
Chittoor,45,196795,Pathurunatham
Chittoor,45,196794,Pathapeta
Chittoor,45,196796,Peddachellaragunta
Chittoor,45,196791,Kothuru
Chittoor,45,196788,Kadapanatham
Chittoor,45,196792,Lakkanapalle
Chittoor,45,196781,Chappidipalle
Chittoor,45,196786,Gollachemanapalle
Chittoor,45,196778,Alapalle
Chittoor,45,196780,Belupalle
SPSR Nellore,46,208328,Balayapalli
SPSR Nellore,46,208342,Pakapudi
SPSR Nellore,46,208343,Pallipadu
SPSR Nellore,46,208337,Katragunta
SPSR Nellore,46,208341,Nidigallu
SPSR Nellore,46,208344,Pegilam
SPSR Nellore,46,208348,Uttapalli
SPSR Nellore,46,208345,Perimidi
SPSR Nellore,46,234535,Nindali
SPSR Nellore,46,208347,Siddagunta
SPSR Nellore,46,208331,Gottikadu
SPSR Nellore,46,208330,Chilamanuru
SPSR Nellore,46,208339,Kotembedu
SPSR Nellore,46,208349,Vengamambapuram
SPSR Nellore,46,208338,Kayyuru
SPSR Nellore,46,208334,Kadagunta
SPSR Nellore,46,208327,Alimili
SPSR Nellore,46,208332,Hastakaveri
SPSR Nellore,46,208333,Jayampu
SPSR Nellore,46,208335,Kalaganda
SPSR Nellore,46,208336,Kamakuru
SPSR Nellore,46,208346,Sanagavaram
SPSR Nellore,46,208329,Byaravaram
SPSR Nellore,46,208340,Mannuru
Vizianagaram,47,212374,Sivaramapuram
Vizianagaram,47,212359,Balijipeta
Vizianagaram,47,1000034416,
Vizianagaram,47,212370,Palagara
Vizianagaram,47,212375,Subhadra
Vizianagaram,47,212365,Mirthivalasa
Vizianagaram,47,212373,Peddimpeta
Vizianagaram,47,212367,Narayanapuram
Vizianagaram,47,212366,Narannaiduvalasa
Vizianagaram,47,212369,Padamayavalasa
Vizianagaram,47,212364,Gangada
Vizianagaram,47,212357,Ampavalli
Vizianagaram,47,212358,Arasada
Vizianagaram,47,212356,Ajjada
Vizianagaram,47,212378,Vengalarayapuram
Vizianagaram,47,212379,Vengapuram
Vizianagaram,47,212368,Nookalawada
Vizianagaram,47,212362,Chilakalapalli
Vizianagaram,47,212377,Vantaram
Vizianagaram,47,212371,Panukuvalasa
Vizianagaram,47,212372,Pedapenki
Vizianagaram,47,212376,Tumarada
Vizianagaram,47,212363,Galavalli
Vizianagaram,47,212361,Chakarapalli
Vizianagaram,47,212360,Barli
Prakasam,48,234601,Peda Ambadipudi
Prakasam,48,234606,Vaidana
Prakasam,48,234598,Kopperapalem
Prakasam,48,234597,Uppumaguluru
Prakasam,48,234603,K.V.Palem
Prakasam,48,234600,Guntupalli
Prakasam,48,234611,Kothuru
Prakasam,48,234609,Gorrepadu
Prakasam,48,234608,Kukatlapalli
Prakasam,48,234599,Vemavaram
Prakasam,48,234610,Velamavaripalem
Prakasam,48,234591,Ballikurava
Prakasam,48,234604,Kopperapadu
Prakasam,48,234596,Mallayapalem
Prakasam,48,234593,Konidena
Prakasam,48,234592,Chennupalli
Prakasam,48,234605,S.L.Gudipadu
Prakasam,48,234607,Mukteswaram
Prakasam,48,234595,N.B.Padu
Prakasam,48,234594,K.Rajupalem
Prakasam,48,234602,Vallapalli
Kurnool,49,203959,Appalapuram
Kurnool,49,262939,Banganapalle
Kurnool,49,203970,Pasupula
Kurnool,49,203969,Palukur
Kurnool,49,203974,Thammadapalle
Kurnool,49,203966,Meerapuram
Kurnool,49,203963,Illurukothapeta
Kurnool,49,203972,Ramatheertham
Kurnool,49,203975,Thimmapuram
Kurnool,49,203973,Tangutoor
Kurnool,49,203976,Venkatapuram
Kurnool,49,203965,Kyapa
Kurnool,49,203964,Krishnagiri
Kurnool,49,203977,Yerragudi
Kurnool,49,203971,Pathapadu
Kurnool,49,203961,Cheruvupalli
Kurnool,49,203968,Nandivargam
Kurnool,49,262940,Mittapalle
Kurnool,49,203960,Beeravolu
Kurnool,49,203962,Enakandla
Kurnool,49,262941,Yagantipalle
Kurnool,49,203967,Nandavaram
Kurnool,50,203982,Chinnadevalapuram
Kurnool,50,203988,Narayanapuram
Kurnool,50,203993,Santhajutur
Kurnool,50,203996,Yerraguntla
Kurnool,50,203991,Pedda Devalapuram
Kurnool,50,203994,Singavaram
Kurnool,50,203987,Kakanur
Kurnool,50,203995,Somayajulapalli
Kurnool,50,203989,Paramatur
Kurnool,50,203990,Parnapalle
Kurnool,50,203985,G.Lingapuram
Kurnool,50,203978,A. Kodur
Kurnool,50,203981,Bhojanam
Kurnool,50,203986,Kadamalakalva
Kurnool,50,203992,Ramapuram
Kurnool,50,203979,B. Kodur
Kurnool,50,203984,G.C. Palem
Kurnool,50,203983,Ernapadu
Kurnool,50,203980,Bandi Atmakur
Chittoor,51,196810,K.M.Kandriga
Chittoor,51,196799,45.Gollapalli
Chittoor,51,196801,Bodabandla
Chittoor,51,196814,Keeramanda
Chittoor,51,196805,Echanerivaripalli
Chittoor,51,196832,Thambuganipalle
Chittoor,51,196825,Perumallapalli
Chittoor,51,196821,Mungaramadugu
Chittoor,51,196824,Paleru
Chittoor,51,196800,Bangaru Palyam
Chittoor,51,196828,Sankranthipalli
Chittoor,51,196807,Gunthur
Chittoor,51,196817,Mahasamudram
Chittoor,51,196835,Thumba Kuppam
Chittoor,51,196818,Mangalapalli
Chittoor,51,196809,Jilladupalli
Chittoor,51,196838,Mogilivenkatagiri
Chittoor,51,196804,Chillagundlapalle
Chittoor,51,196811,Kallurupalle
Chittoor,51,196802,Bommaipalli
Chittoor,51,196833,Thimmojipalli
Chittoor,51,196830,Tekumanda
Chittoor,51,196823,Nallangadu
Chittoor,51,196820,Mogilivaripalli
Chittoor,51,196822,Nalagampalli
Chittoor,51,196826,Ragimanipenta
Chittoor,51,196829,Setteri
Chittoor,51,196827,Sadakuppam
Chittoor,51,196834,Thoompayanapalle
Chittoor,51,196837,Veluthuruchenu
Chittoor,51,196813,Katappagari Palli
Chittoor,51,196808,Jambuvaripalle
Chittoor,51,196806,Gundlakattamanchi
Chittoor,51,196819,Mogili
Chittoor,51,196803,Cheekuru Palli
Chittoor,51,196812,Karidivaripalli
Chittoor,51,196831,Thagguvaripalli
Chittoor,51,196816,Kurmaipalle
Chittoor,51,196836,Tumba
Chittoor,51,196815,Kodalamadugu
Krishna,52,202948,Kanchadam
Krishna,52,202960,Pendurru
Krishna,52,202952,Malleswaram
Krishna,52,202949,Korlapadu
Krishna,52,202956,Nagannacheruvu
Krishna,52,202950,Malaparajugudem
Krishna,52,202942,Arthamuru
Krishna,52,202946,Barripadu
Krishna,52,202961,Sathuluru
Krishna,52,202941,Amudalapalli
Krishna,52,202944,Chinathummidi
Krishna,52,202955,Munjuluru
Krishna,52,202943,Bantumilli
Krishna,52,202957,Nageswaraopeta
Krishna,52,202958,P.Ravigunta
Krishna,52,202954,Mulaparru
Krishna,52,202947,Chorampudi
Krishna,52,202953,Manimeswaram
Krishna,52,202951,Mallampudi
Krishna,52,202959,Pedatummidi
Krishna,52,202945,Ramavarapumodi
Guntur,53,199998,East Bapatla
Guntur,53,200008,Munukondapadu
Guntur,53,199997,Bharthipudi
Guntur,53,200004,Kankatapalem
Guntur,53,200003,Jillellamudi
Guntur,53,199995,Asodivaripalem
Guntur,53,200001,Gudipudi
Guntur,53,200006,Maruproluvaripalem
Guntur,53,200012,Pinniboinavaripalem
Guntur,53,200002,Cheruvu Jammulapalem
Guntur,53,200011,Adavi
Guntur,53,199999,Etheru
Guntur,53,200014,Tsundurupalli
Guntur,53,200010,Narasayapalem
Guntur,53,199994,Appikatla
Guntur,53,245314,Kondabhatlavaripalem
Guntur,53,200007,Mulapalem
Guntur,53,199996,Bethapudi
Guntur,53,245316,West Bapatla
Guntur,53,200000,Gopapuram
Guntur,53,200015,Vedullapalli
Guntur,53,245315,Stuvartpuram
Guntur,53,200013,Poondla
Guntur,53,200009,Muthayapalem
Guntur,53,200005,Marripudi
Krishna,54,202970,Koyyuru
Krishna,54,202977,Sitharampuram (K)
Krishna,54,202971,Madicherla
Krishna,54,202986,Rangannagudem
Krishna,54,202967,Dantaguntla
Krishna,54,202979,Veleru
Krishna,54,202983,Kanumolu
Krishna,54,202972,Ogirala
Krishna,54,202966,Billampalli
Krishna,54,202973,Parikeedu
Krishna,54,202982,Kakulapadu
Krishna,54,202962,Ampapuram
Krishna,54,202963,Arugolanu
Krishna,54,202965,Bapulapadu
Krishna,54,202978,Veeravalli
Krishna,54,202974,Ramannagudem
Krishna,54,202968,Kodurupadu
Krishna,54,202988,Thippanagunta
Krishna,54,202964,Bandarugudem
Krishna,54,202975,S.N.Palem
Krishna,54,202980,Bommuluru
Krishna,54,202969,Kothapalli
Krishna,54,202981,Chiriwada
Krishna,54,202987,Remalli
Krishna,54,202976,Sitharampuram (A)
Krishna,54,202985,R.A.Peta
Krishna,54,202984,Mallavalli
1,55,195842,Apparacheruvu
1,55,195845,Dampetla
1,55,195851,Sangala
1,55,195846,Edula Mustur
1,55,195844,D.Cherlopalli
1,55,195852,Sanjeevapuram
1,55,195848,Malyavantham
1,55,195843,Bathalapalli
1,55,195847,Garisalapalli
1,55,195850,Obulapuram
1,55,195849,Nallaboyanapalli
1,55,195853,Thambapuram
Guntur,56,200024,Machayapalem
Guntur,56,200026,Nagireddipalem
Guntur,56,200029,Vannayapalem
Guntur,56,200023,Kolluru
Guntur,56,200019,Chityala
Guntur,56,200017,Bodanam
Guntur,56,200027,Nandirajupalem
Guntur,56,200028,Papayapalem
Guntur,56,200030,Venkatayapalem
Guntur,56,200016,Bellamkonda
Guntur,56,200020,Emmajigudem
Guntur,56,200025,Mannesultanpalem
Guntur,56,200018,Chandrajupalem
Guntur,56,200022,Kandipadu
Guntur,56,200021,Gangireddipalem
1,57,195870,Virupapalli
1,57,195863,N. Gundlapalli
1,57,195864,Nakkalapalli
1,57,195869,Thagguparthy
1,57,195871,Yerragudi
1,57,195854,Ankampalli
1,57,195859,Gangavaram
1,57,195866,Ramanepalli
1,57,195857,Budigumma (RAMASAGARAM)
1,57,195858,Duddekunta
1,57,195868,Sreerangapuram
1,57,195867,Seerpi
1,57,195861,Jeedipalli
1,57,195862,Kalvapalli
1,57,195865,Narasapuram
1,57,195860,Hanimireddipalli
1,57,195855,Avulenna
1,57,195856,Beluguppa
Prakasam,58,235074,J.B.K.Puram
Prakasam,58,235073,Bestawaripeta
Prakasam,58,235075,Pusalapadu
Prakasam,58,235086,Basinepalli
Prakasam,58,235087,M.P.Cheruvu
Prakasam,58,235085,Khajipuram
Prakasam,58,235077,Chetticherla
Prakasam,58,235078,Mokshagundam
Prakasam,58,235088,Akkapalli
Prakasam,58,235089,P.V.Puram
Prakasam,58,235081,Salakalaveedu
Prakasam,58,235084,J.C.Agrahram
Prakasam,58,235083,Pitikayagulla
Prakasam,58,235080,Ch.Obinenipalli
Prakasam,58,235091,Konapalli
Prakasam,58,235082,Nekunambad
Prakasam,58,235076,Pandillapalli
Prakasam,58,235090,Galijerugulla
Prakasam,58,235079,P.Obinenipalli
Kurnool,59,203998,Bethamcherla
Kurnool,59,204015,Seetharamapuram
Kurnool,59,204008,R.Kothapalle
Kurnool,59,203999,Bugganipalle
Kurnool,59,204006,K K Kottala
Kurnool,59,204010,Muddavaram
Kurnool,59,204011,R.Bukkapuram
Kurnool,59,204001,Emboy
Kurnool,59,204003,Gorumankonda
Kurnool,59,204014,Sankalapuram
Kurnool,59,204000,Ceement Nagar
Kurnool,59,204012,R.S.Rangapuram
Kurnool,59,204009,M.Pendakal
Kurnool,59,204007,Kolumulapalle
Kurnool,59,203997,Ambapuram
Kurnool,59,204016,Thavisikonda
Kurnool,59,204005,H Kottala
Kurnool,59,204013,Rahimanpuram
Kurnool,59,204002,Gollagutta
Kurnool,59,204004,Gutupalle
Srikakulam,60,210644,Katragada
Srikakulam,60,210641,Chinnadimili
Srikakulam,60,210650,Manumakonda
Srikakulam,60,210640,Burujola
Srikakulam,60,210653,Pasukudi
Srikakulam,60,210651,Neradi
Srikakulam,60,210657,Vaddangi
Srikakulam,60,210649,Maniga
Srikakulam,60,210643,Ghanasara
Srikakulam,60,210655,Sativada
Srikakulam,60,210652,Nulakajodu
Srikakulam,60,210656,Thalada
Srikakulam,60,210638,Bellumada
Srikakulam,60,210639,Bhamini
Srikakulam,60,210654,Peddadimili
Srikakulam,60,210647,Kosali
Srikakulam,60,210636,Baleru
Srikakulam,60,210648,Liviri
Srikakulam,60,210645,Keesara
Srikakulam,60,210642,Dimmidijola
Srikakulam,60,210646,Korama
Srikakulam,60,210637,Battili
Guntur,61,200040,Pallekona
Guntur,61,200037,Kannegantivaripalem
Guntur,61,200033,Bhattiprolu
Guntur,61,200034,Chintamotu
Guntur,61,200044,Rachuru
Guntur,61,200043,Pesarlanka
Guntur,61,200031,Surepalli
Guntur,61,200042,Pedapulivarru
Guntur,61,200041,Pedalanka
Guntur,61,200036,Ilavaram
Guntur,61,200035,Gorigapadu
Guntur,61,200039,Oleru
Guntur,61,200045,Vellaturu
Guntur,61,200032,Allamudi
Guntur,61,200038,Konetipuram
Visakhapatanam,62,211773,Bodamettapalem
Visakhapatanam,62,211771,Amanam
Visakhapatanam,62,211790,Tallavalasa
Visakhapatanam,62,211786,Nidigattu
Visakhapatanam,62,211783,Mulakuddu
Visakhapatanam,62,211777,J.V. Agaraharam
Visakhapatanam,62,211782,Majjivalasa
Visakhapatanam,62,211785,Narayanarajupeta
Visakhapatanam,62,211788,Rekhavanipalem
Visakhapatanam,62,211775,Chippada
Visakhapatanam,62,211784,Nagarapalem
Visakhapatanam,62,211776,Dakamarri
Visakhapatanam,62,211781,Majjipeta
Visakhapatanam,62,211772,Annavaram
Visakhapatanam,62,211789,Singanabanda
Visakhapatanam,62,211791,Tatituru
Visakhapatanam,62,1000041240,
Visakhapatanam,62,211774,Chepaluppada
Visakhapatanam,62,211779,Kapuluppada
Visakhapatanam,62,211787,Pedanagamayyapalem
Visakhapatanam,62,211778,K. Nagarapalem
West Godavari,63,214312,Duddepudi
West Godavari,63,214315,Korukollu
West Godavari,63,214311,Chettunnapadu
West Godavari,63,214313,Gundugolanu
West Godavari,63,214317,Laxmipuram
West Godavari,63,214308,Agadalanka
West Godavari,63,214309,Amberpet
West Godavari,63,214310,Bhimadole
West Godavari,63,214316,Kurellagudem
West Godavari,63,214318,Polasanipalli
West Godavari,63,214319,Pulla
West Godavari,63,214314,Kodurupadu
West Godavari,63,214320,Surappagudem
West Godavari,64,214322,Annavaram
West Godavari,64,214338,Pedagaruvu
West Godavari,64,214340,Sriramapuram
West Godavari,64,214330,Jonnalagaruvu
West Godavari,64,214329,Gutlapadu
West Godavari,64,214333,Kothapusalamarru
West Godavari,64,214335,Lvn Puram
West Godavari,64,214336,Nagidipalem
West Godavari,64,214341,Taderu
West Godavari,64,214334,Losari
West Godavari,64,214345,Yenamadurru
West Godavari,64,214328,Gollavanitippa
West Godavari,64,214337,Narasimhapuram
West Godavari,64,214343,Tundurru
West Godavari,64,214324,Chinamiram
West Godavari,64,214321,Anakoderu
West Godavari,64,214339,Rayalam
West Godavari,64,214326,Dirusumarru
West Godavari,64,214323,Bethapudi
West Godavari,64,214344,Vempa
West Godavari,64,214342,Thokatippa
West Godavari,64,214325,Deyyalatippa
West Godavari,64,214331,Komarada
West Godavari,64,214332,Komatitippa (NORTH)
West Godavari,64,214327,Dongapindi
Vizianagaram,65,212386,Cherukupalli
Vizianagaram,65,212385,Chepala Kancheru
Vizianagaram,65,212383,Byreddipalem
Vizianagaram,65,212381,Basavapalem (THUDEM)
Vizianagaram,65,212396,Nandigam
Vizianagaram,65,212398,Rajapulova
Vizianagaram,65,212389,Gudivada
Vizianagaram,65,212391,Kavulavada
Vizianagaram,65,212390,Reddikancheru
Vizianagaram,65,212395,Munjeru
Vizianagaram,65,212399,Ramachandrapeta
Vizianagaram,65,212392,Kondrajupalem
Vizianagaram,65,212380,A.Ravivalasa
Vizianagaram,65,212387,Dallipeta
Vizianagaram,65,212384,Chakivalasa
Vizianagaram,65,212400,Ravada
Vizianagaram,65,212393,Lingalavalasa
Vizianagaram,65,212397,Polipilli
Vizianagaram,65,212401,Savaravilli
Vizianagaram,65,212388,Gudepuvalasa
Vizianagaram,65,212394,Mukkam
Vizianagaram,65,212382,Bhogapuram
East Godavari,66,199087,Illapalle
East Godavari,66,199094,Tossipudi
East Godavari,66,199095,Voolapalle
East Godavari,66,199090,Konkuduru
East Godavari,66,199091,Melluru
East Godavari,66,199092,Pandalapaka
East Godavari,66,199085,Balabhadrapuram
East Godavari,66,199089,Komaripalem
East Godavari,66,199093,Rangapuram
East Godavari,66,235225,Railway Station Peta
East Godavari,66,199088,Kapavaram
East Godavari,66,199084,Arikarevula
East Godavari,66,199086,Biccavolu
Vizianagaram,67,212425,Penta
Vizianagaram,67,212414,Kasimdora Valasa
Vizianagaram,67,212428,Rangaraya Puram
Vizianagaram,67,212407,Gopalarayudupeta
Vizianagaram,67,212408,Gorlasitarama Puram
Vizianagaram,67,212410,Jagannadhapuram
Vizianagaram,67,212413,Karada
Vizianagaram,67,212405,Dibbagudivalasa
Vizianagaram,67,212427,Ramuduvalasa
Vizianagaram,67,212424,Paradhi
Vizianagaram,67,212420,M.Boorjavalasa
Vizianagaram,67,212403,Ch.Boddavalasa
Vizianagaram,67,212409,J.Rangarayapuram@kvpeta
Vizianagaram,67,212430,Sivadavalasa
Vizianagaram,67,212429,Seethayyapeta
Vizianagaram,67,212421,Mettavalasa
Vizianagaram,67,212431,A.Velagalavalasa
Vizianagaram,67,212411,Kalavari
Vizianagaram,67,212412,Kammavalasa
Vizianagaram,67,212415,Kintalivanipeta
Vizianagaram,67,212417,Kondadevupalli
Vizianagaram,67,212426,Piridi
Vizianagaram,67,212404,Chintada
Vizianagaram,67,212422,Narayanappa Valasa
Vizianagaram,67,212402,Alajangi
Vizianagaram,67,212418,Kotha Penta
Vizianagaram,67,212419,Krishnapuram
Vizianagaram,67,212416,Komatipalli
Vizianagaram,67,212406,Gongada Valasa
Vizianagaram,67,212423,Pakki
SPSR Nellore,68,208365,Yenugula Bavi
SPSR Nellore,68,208353,Bitragunta
SPSR Nellore,68,208359,Mungamuru
SPSR Nellore,68,208358,Kovurupalli
SPSR Nellore,68,208354,Bogole
SPSR Nellore,68,208360,Nagulavaram
SPSR Nellore,68,208364,V.N.R Pet
SPSR Nellore,68,208362,Thalluru
SPSR Nellore,68,208352,Sundaragirivari. Kandrika
SPSR Nellore,68,208357,Juvvaladinne
SPSR Nellore,68,208356,J.P. Gudur
SPSR Nellore,68,208361,Sv Palem
SPSR Nellore,68,208350,A.B. Kandrika
SPSR Nellore,68,208351,Allimadugu
SPSR Nellore,68,208363,Umamaheswarapuram
SPSR Nellore,68,208355,Chenaraunipalem
Guntur,69,200060,Pamidipadu
Guntur,69,200054,Jayanthiramapuram
Guntur,69,200049,Domalagundam
Guntur,69,200059,Palukuru
Guntur,69,200051,Garikapadu
Guntur,69,200066,Vellaturu
Guntur,69,200057,Mugachintalapalem
Guntur,69,200058,Naidupalem
Guntur,69,245317,Marripalem
Guntur,69,200048,Bollapalli
Guntur,69,200062,Ravulapuram
Guntur,69,200052,Gummanampadu
Guntur,69,200050,Gandiganama
Guntur,69,200065,Veddemgunta
Guntur,69,245318,Reddypalem
Guntur,69,200064,Sarikondapalem
Guntur,69,200063,Remidicherla
Guntur,69,200055,Kanumacheruvu
Guntur,69,200056,Mellavagu
Guntur,69,200047,Bandlamotu
Guntur,69,200046,Ayyannapalem
Guntur,69,200053,Gutlapalli
Guntur,69,200061,Perurupadu
1,70,195881,Kolaganahalli
1,70,195884,Nemakallu
1,70,195879,Haresamudram
1,70,195888,Uddehal
1,70,195883,Lingadahal
1,70,195874,Bommanahal
1,70,195887,Sreedharaghatta
1,70,195873,Bollanaguddam
1,70,195886,Singanahalli
1,70,195889,Unthakal
1,70,195882,Kuruvalli
1,70,195875,D.Honnur
1,70,195878,Govindawada
1,70,195876,Elanji
1,70,195877,Gonehal
1,70,195890,Upparahal
1,70,195880,Kalluhola
1,70,195885,Siddarampuram
1,70,195872,Bandur
Vizianagaram,71,212439,Gittupalli
Vizianagaram,71,212451,Mudduru
Vizianagaram,71,212450,Maruwada Kothavalasa
Vizianagaram,71,212438,Garudubilli
Vizianagaram,71,212432,Ambativalasa
Vizianagaram,71,212440,Gollupalem
Vizianagaram,71,212453,Ompalli
Vizianagaram,71,212454,Rachakindam
Vizianagaram,71,212444,Kanimeraka
Vizianagaram,71,212456,Veduruwada
Vizianagaram,71,212452,Neliwada
Vizianagaram,71,212434,Bondapalli
Vizianagaram,71,212436,Chinatamarapalli
Vizianagaram,71,212441,Gotlam
Vizianagaram,71,212433,Billalavalasa
Vizianagaram,71,212446,Kindam Agraharam
Vizianagaram,71,212457,Vendram
Vizianagaram,71,212455,Raindram
Vizianagaram,71,212449,Maruwada
Vizianagaram,71,212445,Keratam
Vizianagaram,71,212448,Kottapalem
Vizianagaram,71,212435,Budatanapalli Rajeru
Vizianagaram,71,212437,Devupalli
Vizianagaram,71,212443,J.Gumadam
Vizianagaram,71,212442,Grahapathi Agraharam
Vizianagaram,71,212447,Kondakindam
Y.S.R.,72,198178,Dirasavancha
Y.S.R.,72,198184,Rekalakunta
Y.S.R.,72,198179,Godlaveedu
Y.S.R.,72,198177,Diguva Nelatur
Y.S.R.,72,198182,Nagisetti Palli
Y.S.R.,72,198186,T. Chowdaravaripalli
Y.S.R.,72,198181,Mudumala
Y.S.R.,72,198180,Mallepalli
Y.S.R.,72,198185,Somireddipalli
Y.S.R.,72,198183,Palugurallapalli
Y.S.R.,72,198187,Thotlapalli
1,73,195894,Brahmasamudram
1,73,195901,Pillalapalli
1,73,195895,Eradikera
1,73,195906,West Kodipalli
1,73,195897,Kannepalli
1,73,195902,Rayalappadoddi
1,73,195905,Vepalaparthi
1,73,195898,Muppulakunta
1,73,195904,Theetakal
1,73,195896,Gundiganihalli
1,73,195900,Palavenkatapuram
1,73,195892,Bhyravanithippa
1,73,195903,S. Kondapuram
1,73,195899,Nagireddipalli
1,73,195891,Bhairasamudram
1,73,195893,Bommaganipalli
Chittoor,74,196843,Kallivettu
Chittoor,74,196854,Pallamala
Chittoor,74,196861,Venugopalapuram
Chittoor,74,196839,Alathur
Chittoor,74,196858,R.Ananthapuram
Chittoor,74,196848,Katuru
Chittoor,74,196851,Neerpakota
Chittoor,74,196840,B.N.Kandriga
Chittoor,74,196844,Kampalem
