District Code,District Name,Mandal Code,Mandal Name,Panchayat Code,Panchayat Name
505,East Godavari,4913,Kakinada (Rural),199251,Thammavaram
517,Prakasam,5122,Korisapadu,234723,Thammavaram
506,Guntur,5057,Pedakurapadu,200559,Thammavaram
502,Anantapur,5351,Amarapuram,195800,Thammedahalli
515,SPSR Nellore,5190,Chillakur,208419,Thammina Patnam
519,Srikakulam,4806,Etcherla,210711,Thamminaidu Peta
503,Chittoor,5412,Somala,197757,Thamminayanipalle
521,Vizianagaram,4824,Mentada,212915,Thammirajupeta
520,Visakhapatanam,4870,Paravada,235490,Thanam
503,Chittoor,5375,Tirupati (Rural),197930,Thanapalle
521,Vizianagaram,4835,Jami,212739,Thanavaram
505,East Godavari,4941,Amalapuram,199038,Thandavapalle
503,Chittoor,5376,Renigunta,197664,Thandlam
521,Vizianagaram,4835,Jami,212740,Thandrangi
519,Srikakulam,4803,Ponduru,211301,Thandyam
520,Visakhapatanam,4874,Kotauratla,235361,Thangedu
502,Anantapur,5358,Obuladevaracheruvu,196356,Thangedukunta
504,Y.S.R.,5209,B.Kodur,198165,Thangedupalli
504,Y.S.R.,5222,Veerapunayunipalle,198869,Thangedupalli
503,Chittoor,5379,Thottambedu,197904,Thangellapalem
505,East Godavari,4897,Gokavaram,199156,Thanti Konda
505,East Godavari,4888,Rajavommangi,199666,Thantikonda
505,East Godavari,4923,Kajuluru,199233,Thanukuwada
502,Anantapur,5339,Mudigubba,196291,Thappetavaripalli
504,Y.S.R.,5225,Vallur,198842,Thappetla
503,Chittoor,5370,Gurramkonda,197061,Tharigonda
503,Chittoor,5370,Gurramkonda,197062,Tharigondarachapalle
519,Srikakulam,4775,Palasa,211210,Tharlakota
515,SPSR Nellore,5171,Sangam,208948,Tharunavaya
505,East Godavari,4928,Kapileswarapuram,199269,Thatapudi
502,Anantapur,5330,Anantapur,195825,Thaticherla
510,Krishna,4994,Veerullapadu,203819,Thatigummi
503,Chittoor,5394,Sodam,197742,Thatiguntapalem
503,Chittoor,5388,Valmikipuram,197972,Thatiguntapalle
503,Chittoor,5409,Penumuru,197468,Thatimakulapalle
519,Srikakulam,4786,Regidi Amadalavalasa,211385,Thatipadu
519,Srikakulam,4791,Kotabommali,210935,Thatiparthi
515,SPSR Nellore,5176,Podalakur,208906,Thatiparthi
503,Chittoor,5379,Thottambedu,197905,Thatiparthi
515,SPSR Nellore,5182,Venkatachalam,209136,Thatipartipalem
505,East Godavari,4895,Rampachodavaram,199709,Thativada
523,West Godavari,4734,Velairpadu,202800,Thatkurgommu
502,Anantapur,5316,Vajrakarur,196711,Thatrakal
503,Chittoor,5393,Nimmanapalle,197315,Thavalam
503,Chittoor,5418,Thavanampalle,197874,Thavanampalle
503,Chittoor,5418,Thavanampalle,197875,Thavanampalle Puttur
511,Kurnool,5279,Bethamcherla,204016,Thavisikonda
504,Y.S.R.,5212,Khajipet,198391,Thavvaripalli
503,Chittoor,5419,Srirangarajapuram,197824,Thayyuru
520,Visakhapatanam,4876,Kasimkota,235309,Theeda
515,SPSR Nellore,5190,Chillakur,208420,Theepanuru
503,Chittoor,5423,Baireddipalle,196797,Theertham
515,SPSR Nellore,5186,Dakkili,208490,Theertham Padu
502,Anantapur,5320,Brahmasamudram,195904,Theetakal
503,Chittoor,5372,Kambhamvaripalle,197164,Theethavaguntapalle
519,Srikakulam,4799,Narasannapeta,211155,Thelagavalasa
504,Y.S.R.,5217,Simhadripuram,198784,Theliki
519,Srikakulam,4793,Sarubujjili,211514,Thelikipenta
503,Chittoor,5418,Thavanampalle,197876,Thellagundlapalle
504,Y.S.R.,5207,Kalasapadu,198353,Thellapadu
503,Chittoor,5430,Yadamarri,198089,Thellarallapalle
504,Y.S.R.,5221,Thondur,198827,Thellur
503,Chittoor,5410,Puthalapattu,197573,Thenepalle
521,Vizianagaram,4820,Badangi,212353,Thentuvalasa
503,Chittoor,5406,Nagari,197287,Therani
521,Vizianagaram,4821,Therlam,213208,Therlam
503,Chittoor,5389,Kurabalakota,197225,Thettu
515,SPSR Nellore,5190,Chillakur,208421,Thikkavaram
515,SPSR Nellore,5182,Venkatachalam,209137,Thikkavarappadu (SARVEPALLI BIT-1
506,Guntur,5081,Prathipadu,200658,Thikkireddipalem
505,East Godavari,4931,I. Polavaram,199181,Thillakkuppa
521,Vizianagaram,4831,Srungavarapukota,213174,Thimidi
520,Visakhapatanam,4859,Devarapalle,211918,Thimiram
515,SPSR Nellore,5162,Duttalur,208527,Thimma Purm
515,SPSR Nellore,5194,Naidupet,208799,Thimmagikandriga
504,Y.S.R.,5245,Chitvel,198277,Thimmaiahgaripalli
504,Y.S.R.,5245,Chitvel,198278,Thimmaiahpalem
503,Chittoor,5431,Gudipala,197027,Thimmaiahpalle
515,SPSR Nellore,5191,Kota,208706,Thimmalanaidu Palem
502,Anantapur,5324,Garladinne,196023,Thimmampeta
515,SPSR Nellore,5190,Chillakur,208422,Thimmana Gaari Palem
503,Chittoor,5394,Sodam,197743,Thimmanayanapalle
511,Kurnool,5301,Kolimigundla,204288,Thimmanayunipeta
520,Visakhapatanam,4872,Chodavaram,211894,Thimmannapalem
517,Prakasam,5143,Ponnaluru,235655,Thimmapalem
505,East Godavari,4887,Addateegala,198953,Thimmapuram
511,Kurnool,5288,Banaganapalle,203975,Thimmapuram
523,West Godavari,4955,Dwarakatirumala,214452,Thimmapuram
506,Guntur,5071,Edlapadu,200176,Thimmapuram
505,East Godavari,4913,Kakinada (Rural),199252,Thimmapuram
503,Chittoor,5372,Kambhamvaripalle,197165,Thimmapuram
502,Anantapur,5323,Kudair,196231,Thimmapuram
511,Kurnool,5285,Mahanandi,204399,Thimmapuram
511,Kurnool,5267,Midthur,204435,Thimmapuram
506,Guntur,5063,Nuzendla,200525,Thimmapuram
520,Visakhapatanam,4882,S.Rayavaram,235854,Thimmapuram
520,Visakhapatanam,4878,Atchutapuram,235284,Thimmarajupeta
520,Visakhapatanam,4877,Munagapaka,235425,Thimmarajupeta
517,Prakasam,5150,Lingasamudram,235524,Thimmareddipalem
523,West Godavari,4944,Chintalapudi,214395,Thimmareddipalle
504,Y.S.R.,5208,Porumamilla,198630,Thimmareddypalli
515,SPSR Nellore,5184,Gudur,208548,Thimmasamudram
503,Chittoor,5382,K.V.B.Puram,197120,Thimmasamudram
502,Anantapur,5321,Kalyandurg,196156,Thimmasamudram
504,Y.S.R.,5238,T Sundupalle,198813,Thimmasamudram
515,SPSR Nellore,5172,Chejerla,208394,Thimmayapalem
506,Guntur,5062,Vinukonda,200926,Thimmayapalem
503,Chittoor,5410,Puthalapattu,197574,Thimmireddipalle
504,Y.S.R.,5249,Kodur,198410,Thimmisettipalli
503,Chittoor,5429,Bangarupalem,196833,Thimmojipalli
515,SPSR Nellore,5191,Kota,208707,Thinnela Pudi
515,SPSR Nellore,5190,Chillakur,208423,Thippaguntapalem
504,Y.S.R.,5223,Yerraguntla,198932,Thippaluru
510,Krishna,5004,Bapulapadu,202988,Thippanagunta
504,Y.S.R.,5210,Badvel,198173,Thippanapalli
502,Anantapur,5332,Settur,196571,Thippanapalli
511,Kurnool,5270,Gonegandla,204148,Thippanur
515,SPSR Nellore,5184,Gudur,234548,Thippavarappadu
511,Kurnool,5268,Orvakal,204500,Thippayapalle
504,Y.S.R.,5247,Pullampeta,198670,Thippayapalli
502,Anantapur,5358,Obuladevaracheruvu,196357,Thippepalli
515,SPSR Nellore,5185,Sydapuram,209010,Thippi Reddy Palle
503,Chittoor,5397,Vedurukuppam,198021,Thippinaidupalle
504,Y.S.R.,5232,Pendlimarri,198611,Thippireddi Palli
503,Chittoor,5385,Chinnagottigallu,196907,Thippireddigaripalle
504,Y.S.R.,5204,S.Mydukur,198499,Thippireddy Palli
503,Chittoor,5409,Penumuru,197469,Thirivireddipalle
519,Srikakulam,4789,Tekkali,211615,Thirlangi
523,West Godavari,4950,Tallapudi,215062,Thirugudumetta
515,SPSR Nellore,5189,Ojili,208856,Thirumala Pudi
502,Anantapur,5346,Kothacheruvu,196218,Thirumaladevarapalli
515,SPSR Nellore,5182,Venkatachalam,209138,Thirumalamma Palem
523,West Godavari,4955,Dwarakatirumala,214453,Thirumalampalem
515,SPSR Nellore,5154,Udayagiri,209070,Thirumalapuram
502,Anantapur,5327,Yellanur,196762,Thirumalapuram
505,East Godavari,4893,Yeleswaram,199939,Thirumali
503,Chittoor,5399,Vadamalapeta,197956,Thirumandyam
511,Kurnool,5281,Gadivemula,204129,Thirupadu
503,Chittoor,5400,Narayanavanam,197303,Thiruvatyam
515,SPSR Nellore,5166,Dagadarthi,208464,Thiruvedhipadu
503,Chittoor,5418,Thavanampalle,197877,Thodathora
511,Kurnool,5303,Chagalamarri,204045,Thodendlapalle
515,SPSR Nellore,5176,Podalakur,208907,Thoderu
521,Vizianagaram,4807,Komarada,212802,Thodumu
511,Kurnool,5275,Aspari,203944,Thogalagallu
519,Srikakulam,4798,Amadalavalasa,210630,Thogaram
515,SPSR Nellore,5196,Doravarisatram,234546,Thogaramudi
511,Kurnool,5277,Krishnagiri,204356,Thogarchedu
511,Kurnool,5280,Panyam,204559,Thogarchedu
519,Srikakulam,4788,Saravakota,211493,Thogiri
523,West Godavari,4958,Kovvur,214653,Thogummi
504,Y.S.R.,5246,Rajampet,198694,Thogurpet
505,East Godavari,4908,Rajanagaram,199648,Thokada
523,West Godavari,4983,Veeravasaram,215142,Thokalapudi
519,Srikakulam,4786,Regidi Amadalavalasa,211386,Thokalavalasa
523,West Godavari,4984,Bhimavaram,214342,Thokatippa
519,Srikakulam,4803,Ponduru,211302,Tholapi
523,West Godavari,4983,Veeravasaram,215143,Tholeru
511,Kurnool,5301,Kolimigundla,204289,Thollamadugu
510,Krishna,4995,Mylavaram,203489,Tholukodu
521,Vizianagaram,4817,Salur,213118,Thonam
519,Srikakulam,4801,Gara,210763,Thonangi
503,Chittoor,5378,Srikalahasti,197798,Thondamanadu
503,Chittoor,5381,Varadaiahpalem,197998,Thondambattu
505,East Godavari,4901,Thondangi,199872,Thondangi
502,Anantapur,5310,Gooty,196042,Thondapadu
506,Guntur,5068,Muppalla,200409,Thondapi
505,East Godavari,4935,Ambajipeta,199053,Thondavaram
503,Chittoor,5384,Chandragiri,196895,Thondawada
523,West Godavari,4735,Kukunoor,202503,Thondipaka
521,Vizianagaram,4826,Garividi,212623,Thondrangi
504,Y.S.R.,5221,Thondur,198828,Thondur
515,SPSR Nellore,5190,Chillakur,208424,Thonukumala
503,Chittoor,5429,Bangarupalem,196834,Thoompayanapalle
502,Anantapur,5342,Gandlapenta,196004,Thoopalli
503,Chittoor,5421,Chittoor,196934,Thoppatipalle
502,Anantapur,5322,Atmakur,195839,Thopudurthi
515,SPSR Nellore,5174,Kaluvoya,208629,Thopugunta
504,Y.S.R.,5200,Mylavaram,198519,Thorri Vemula
503,Chittoor,5407,Puttur,197588,Thorur
510,Krishna,4992,Penuganchiprolu,203700,Thotacherla
519,Srikakulam,4798,Amadalavalasa,210631,Thotada
520,Visakhapatanam,4877,Munagapaka,235426,Thotada
519,Srikakulam,4790,Santhabommali,211423,Thotada
523,West Godavari,4965,Pedapadu,214858,Thotagudem
503,Chittoor,5424,Venkatagirikota,198039,Thotakanuma
515,SPSR Nellore,5155,Varikuntapadu,209106,Thotalacheruvupalle
519,Srikakulam,4806,Etcherla,210712,Thotapalem
510,Krishna,5005,Agiripalle,202928,Thotapalli
521,Vizianagaram,4811,Garugubilli,212651,Thotapalli
506,Guntur,5095,Nagaram,200447,Thotapalli
505,East Godavari,6063,Nellipaka,202176,Thotapalli
515,SPSR Nellore,5180,Thotapalligudur,209051,Thotapalli
515,SPSR Nellore,5180,Thotapalligudur,257832,Thotapalli Gudur Bit Ii
515,SPSR Nellore,5180,Thotapalligudur,209050,Thotapalligudur -1
505,East Godavari,4924,Ramachandrapuram,199685,Thotapeta
510,Krishna,5008,Chandarlapadu,203014,Thotaravulapadu
503,Chittoor,5396,Pakala,197363,Thotathimmaiahpalle
519,Srikakulam,4794,Burja,210681,Thotavada
517,Prakasam,5123,Chirala,234656,Thotavaripalem
506,Guntur,5079,Chebrolu,200076,Thotlapalem
504,Y.S.R.,5205,Brahmamgarimattam,198187,Thotlapalli
510,Krishna,5025,Thotlavalluru,203727,Thotlavalluru
503,Chittoor,5379,Thottambedu,197906,Thottambedu
506,Guntur,5085,Tsundur,200854,Thottempudi
511,Kurnool,5252,Kowthalam,204338,Thovi
504,Y.S.R.,5212,Khajipet,198392,Thripuravaram
511,Kurnool,5262,Jupadu Bungalow,204217,Thudicherla
504,Y.S.R.,5212,Khajipet,198393,Thudumaladinne
511,Kurnool,5302,Uyyalawada,204698,Thudumuladinne
503,Chittoor,5376,Renigunta,197665,Thukivakam
506,Guntur,5053,Thullur,200835,Thulluru
515,SPSR Nellore,5175,Rapur,208929,Thumaya
503,Chittoor,5429,Bangarupalem,196835,Thumba Kuppam
511,Kurnool,5274,Alur,203926,Thumbalabeedu
502,Anantapur,5306,Kanekal,196201,Thumbiganur
503,Chittoor,5400,Narayanavanam,197304,Thumburu
517,Prakasam,5120,Podili,235630,Thummagunta
504,Y.S.R.,5245,Chitvel,198279,Thummakonda
502,Anantapur,5361,Amadagur,195792,Thummala
502,Anantapur,5336,Dharmavaram,195992,Thummala
506,Guntur,5096,Repalle,200707,Thummala
504,Y.S.R.,5223,Yerraguntla,198933,Thummala Palli
515,SPSR Nellore,5185,Sydapuram,209011,Thummala Thalupur
502,Anantapur,5342,Gandlapenta,196005,Thummalabylu
506,Guntur,5047,Piduguralla,200604,Thummalacheruvu
517,Prakasam,5118,Tarlupadu,235676,Thummalacheruvu
503,Chittoor,5375,Tirupati (Rural),197931,Thummalagunta
502,Anantapur,5358,Obuladevaracheruvu,196358,Thummalakuntlapalli
506,Guntur,5090,Cherukupalle H/O Arumbaka,200094,Thummalapalem
510,Krishna,5009,Ibrahimpatnam,203205,Thummalapalem
506,Guntur,5081,Prathipadu,200657,Thummalapalem
505,East Godavari,4940,Allavaram,199014,Thummalapalle
504,Y.S.R.,5209,B.Kodur,198166,Thummalapalli
515,SPSR Nellore,5158,Kavali,208650,Thummalapenta
511,Kurnool,5301,Kolimigundla,204290,Thummalapenta
503,Chittoor,5390,Pedda Thippasamudram,197445,Thummanagunta
503,Chittoor,5391,B.Kothakota,196777,Thummanamgutta
520,Visakhapatanam,4871,Anakapalle,235256,Thummapala
506,Guntur,5076,Duggirala,200147,Thummapudi
521,Vizianagaram,4825,Gajapathinagaram,212561,Thummikapalli
505,East Godavari,4733,Vararamachandrapuram,202791,Thummileru
503,Chittoor,5421,Chittoor,196935,Thumminda
504,Y.S.R.,5235,Galiveedu,198318,Thummukunta
520,Visakhapatanam,4847,Paderu,212198,Thumpada
503,Chittoor,5425,Santhipuram,197701,Thumsi
502,Anantapur,5335,Kanaganapalle,196184,Thumucherla
502,Anantapur,5364,Hindupur,196128,Thumukunta
506,Guntur,5077,Kollipara,200298,Thumuluru
521,Vizianagaram,4817,Salur,213119,Thunda
505,East Godavari,4887,Addateegala,198954,Thungamadugula
519,Srikakulam,4783,Hiramandalam,210789,Thungathampara
505,East Godavari,4885,Devipatnam,199108,Thunnuru
502,Anantapur,5349,Roddam,196549,Thurakalapatnam
519,Srikakulam,4787,Lakshminarsupeta,210991,Thurakapeta Krishnapuram
520,Visakhapatanam,4879,Yelamanchili,235507,Thurangalapalem
515,SPSR Nellore,5166,Dagadarthi,208465,Thurimerla
503,Chittoor,5416,Peddapanjani,197428,Thurlapalle
515,SPSR Nellore,5160,Kaligiri,208605,Thurpu Dubagunta
515,SPSR Nellore,5155,Varikuntapadu,209107,Thurpuboyamadugula
505,East Godavari,4940,Allavaram,199015,Thurpulanka
506,Guntur,5090,Cherukupalle H/O Arumbaka,200095,Thurpupalem
523,West Godavari,4982,Poduru,214978,Thurpupalem
515,SPSR Nellore,5155,Varikuntapadu,209108,Thurpurompidodla
523,West Godavari,4987,Narasapuram,214756,Thurputallu
515,SPSR Nellore,5156,Kondapuram,208688,Thurpuyarraballe
506,Guntur,5066,Rompicherla,200734,Thurumella
520,Visakhapatanam,4843,Dumbriguda,211940,Thutangi
523,West Godavari,4949,Polavaram,214994,Thutigunta
510,Krishna,5013,Unguturu,203771,Thuttagunta
503,Chittoor,5372,Kambhamvaripalle,197166,Thuvvapalle
504,Y.S.R.,5204,S.Mydukur,198500,Thuvvapalli
519,Srikakulam,4773,Pathapatnam,211244,Tiddimi
519,Srikakulam,4791,Kotabommali,210936,Tilaru
523,West Godavari,4988,Palacole,214819,Tillapudi
519,Srikakulam,4792,Jalumuru,210849,Timadam
517,Prakasam,5109,Karamchedu,234703,Timidithapadu
517,Prakasam,5122,Korisapadu,234720,Timmanapalem
517,Prakasam,5133,Giddalur,235005,Timmapuram
502,Anantapur,5334,Kambadur,196168,Timmapuram
505,East Godavari,4890,Tuni,199892,Timmapuram
523,West Godavari,4960,Nidadavole,214780,Timmarajupalem
517,Prakasam,5108,Parchur,234812,Timmarajupalem
515,SPSR Nellore,5155,Varikuntapadu,209109,Timmareddypalle
517,Prakasam,5130,Hanumanthuni Padu,235209,Timmareddypalli
517,Prakasam,5126,Naguluppala Padu,234796,Timmasamudram
517,Prakasam,5112,Addanki,234577,Timmayapalem
523,West Godavari,4962,Unguturu,215119,Timmayapalem
506,Guntur,5088,Kollur,200321,Tippalakatta
521,Vizianagaram,4838,Pusapatirega,213065,Tippalavalasa
505,East Godavari,4923,Kajuluru,199234,Tipparaju Palem
517,Prakasam,5115,Markapur,235098,Tippayapalem
523,West Godavari,4734,Velairpadu,202801,Tirlapuram
503,Chittoor,5375,Tirupati (Rural),197932,Tiruchanur
523,West Godavari,4946,T.Narasapuram,215008,Tirumaladevipeta
503,Chittoor,5397,Vedurukuppam,198022,Tirumalaiahpalle
503,Chittoor,5407,Puttur,197589,Tirumalakuppam
523,West Godavari,4953,Jangareddigudem,214591,Tirumalapuram
503,Chittoor,5432,Palasamudram,197387,Tirumalarajupuram
505,East Godavari,4897,Gokavaram,199157,Tirumalayapalem
515,SPSR Nellore,5192,Vakadu,209088,Tirumur
519,Srikakulam,4805,Ranastalam,211350,Tirupathipalem
505,East Godavari,4903,Peddapuram,199566,Tirupati
523,West Godavari,4973,Attili,214304,Tirupatipuram
503,Chittoor,5420,Gangadhara Nellore,196979,Tiruveedhikuppam
504,Y.S.R.,5210,Badvel,198174,Tiruvengalapuram
521,Vizianagaram,4809,Kurupam,212847,Tittiri
519,Srikakulam,4770,Seethampeta,211540,Titukupai
515,SPSR Nellore,5185,Sydapuram,209012,Tocham
523,West Godavari,4968,Nidamarru,214798,Tokalapalli
506,Guntur,5088,Kollur,200322,Tokalavanipalem
517,Prakasam,5101,Peda  Araveedu,234933,Tokapalli
506,Guntur,5074,Guntur,200199,Tokavaripalem
520,Visakhapatanam,4845,Ananthagiri,211753,Tokuru
519,Srikakulam,4789,Tekkali,211616,Tolusurupalle
505,East Godavari,4913,Kakinada (Rural),199253,Toorangi
515,SPSR Nellore,5155,Varikuntapadu,209110,Toorpuchannampalle
520,Visakhapatanam,4875,Makavarapalem,235337,Tootipala
517,Prakasam,5128,Chimakurthi,234633,Torragudipadu
510,Krishna,4993,Nandigama,203535,Torragudipadu
505,East Godavari,4907,Rajahmundry Rural,199623,Torredu
505,East Godavari,4916,Biccavolu,199094,Tossipudi
520,Visakhapatanam,4856,Ravikamatham,212282,Totakurapalem
505,East Godavari,4933,Ainavilli,198975,Totharamudi
505,East Godavari,6063,Nellipaka,202177,Tripura Penta Veedu
503,Chittoor,5403,Nagalapuram,197269,Tripuranathakapurampalm
503,Chittoor,5403,Nagalapuram,197270,Tripuranthaka Puramkota
517,Prakasam,5099,Tripuranthakam,235027,Tripuranthakam
506,Guntur,5060,Nekarikallu,200489,Tripurapuram
511,Kurnool,5273,Halaharvi,204187,Tsakibanda
511,Kurnool,5254,Yemmiganur,204745,Tsallakullur
503,Chittoor,5387,Kalikiri,197149,Tsandravaripalle
506,Guntur,5096,Repalle,200708,Tsodayapalem
506,Guntur,5085,Tsundur,200855,Tsunduru
506,Guntur,5093,Bapatla,200014,Tsundurupalli
506,Guntur,5069,Nadendla,200425,Tubadu
519,Srikakulam,4769,Veeraghattam,211703,Tudi
511,Kurnool,5293,Tuggali,204681,Tuggali
510,Krishna,5003,Nuzvid,203581,Tukkuluru
519,Srikakulam,4783,Hiramandalam,210790,Tulagam
519,Srikakulam,4778,Ichchapuram,210811,Tulasigam
519,Srikakulam,4801,Gara,210764,Tulugu @k.N.Puram
521,Vizianagaram,4815,Balijipeta,212376,Tumarada
519,Srikakulam,4784,Palakonda,211186,Tumarada
521,Vizianagaram,4818,Pachipenta,213014,Tumaravalli
503,Chittoor,5429,Bangarupalem,196836,Tumba
510,Krishna,5001,Chatrai,203031,Tummagudem
517,Prakasam,5136,Kanigiri,235454,Tummagunta
505,East Godavari,4732,Chintur,202279,Tummala
510,Krishna,5034,Machilipatnam,203368,Tummalacheruvu
510,Krishna,5031,Guduru,203193,Tummalapalem
506,Guntur,5092,Karlapalem,200279,Tummalapalli
510,Krishna,5014,Nandivada,203556,Tummalapalli
504,Y.S.R.,5232,Pendlimarri,198612,Tummaluru
517,Prakasam,5114,Darsi,235143,Tummedalapadu
521,Vizianagaram,4834,Kothavalasa,212827,Tummikapalli
506,Guntur,5043,Rentachintala,200686,Tumrukota
502,Anantapur,5333,Kundurpi,196243,Tumukunta
523,West Godavari,4984,Bhimavaram,214343,Tundurru
510,Krishna,5037,Avanigadda,202939,Tungalavaripalem
506,Guntur,5066,Rompicherla,200733,Tungapadu
519,Srikakulam,4803,Ponduru,211303,Tungapeta
502,Anantapur,5363,Somandepalle,196605,Tungodu
503,Chittoor,5420,Gangadhara Nellore,196980,Tungundram
520,Visakhapatanam,4858,Cheedikada,211844,Tuni Valasa
510,Krishna,4996,Gampalagudem,203077,Tunikipadu
519,Srikakulam,4786,Regidi Amadalavalasa,211387,Tunivada
520,Visakhapatanam,4864,Padmanabham,212221,Tunivalasa
520,Visakhapatanam,4856,Ravikamatham,212283,Tunivalasa
520,Visakhapatanam,4873,Butchayyapeta,211820,Turakalapudi
506,Guntur,5074,Guntur,200200,Turakapalem
506,Guntur,5048,Machavaram,200354,Turakapalem
506,Guntur,5068,Muppalla,200410,Turakapalem
506,Guntur,5060,Nekarikallu,200488,Turakapalem
517,Prakasam,5121,Tallur,235698,Turakapalem
502,Anantapur,5310,Gooty,196043,Turakapalli
519,Srikakulam,4798,Amadalavalasa,210632,Turakapeta
519,Srikakulam,4780,Sompeta,211560,Turakasasanam
517,Prakasam,5117,Cumbum,234942,Turimella
515,SPSR Nellore,5185,Sydapuram,209013,Turimerla
510,Krishna,5008,Chandarlapadu,203015,Turlapadu
506,Guntur,5071,Edlapadu,200177,Turlapadu
510,Krishna,5003,Nuzvid,203582,Turpu Digavalli
515,SPSR Nellore,5172,Chejerla,208395,Turpu Khambhampadu
505,East Godavari,4938,Malikipuram,199425,Turpupalem
521,Vizianagaram,4813,Makkuva,212904,Turumamidi
506,Guntur,5086,Amruthalur,199971,Turumella
505,East Godavari,4903,Peddapuram,199567,Turupu Pakalu
520,Visakhapatanam,4858,Cheedikada,211845,Turuvolu
502,Anantapur,5312,Yadiki,196743,Tutrallapalli
517,Prakasam,5119,Konakanamitla,235383,Tuvvapadu
523,West Godavari,4957,Devarapalle,214429,Tyajampudi
520,Visakhapatanam,4873,Butchayyapeta,211821,Typuram
511,Kurnool,5289,Dhone,204096,U. Kothapalli
511,Kurnool,5285,Mahanandi,204400,U.Bollavaram
520,Visakhapatanam,4851,Koyyuru,212088,U.Cheedipalem
519,Srikakulam,4781,Vajrapukothuru,211650,U.G.Puram
505,East Godavari,4900,Prathipadu,199609,U.Jagannadhapuram
519,Srikakulam,4781,Vajrapukothuru,211651,U.R.K.Puram
504,Y.S.R.,5222,Veerapunayunipalle,198870,U.Rajupalem
504,Y.S.R.,5222,Veerapunayunipalle,198871,U.Venkatapuram
505,East Godavari,4926,Ravulapalem,199739,Ubalanka
502,Anantapur,5310,Gooty,196044,Ubicherla
502,Anantapur,5359,Nallacheruvu,196304,Ubicherla
515,SPSR Nellore,5166,Dagadarthi,208466,Uchaguntapalem
503,Chittoor,5419,Srirangarajapuram,197825,Udamalakurthi
503,Chittoor,5378,Srikalahasti,197799,Udamalapadu
515,SPSR Nellore,5190,Chillakur,208425,Udathavaripalem
504,Y.S.R.,5221,Thondur,198829,Udavagandla
515,SPSR Nellore,5154,Udayagiri,209071,Udayagiri
521,Vizianagaram,4809,Kurupam,212848,Udayapuram
520,Visakhapatanam,4880,Nakkapalle,235805,Uddandapuram
521,Vizianagaram,4824,Mentada,212935,Uddangi
521,Vizianagaram,4811,Garugubilli,212652,Uddavolu
521,Vizianagaram,4821,Therlam,213209,Uddavolu
502,Anantapur,5307,Bommanahal,195888,Uddehal
502,Anantapur,5306,Kanekal,196202,Udegolam
502,Anantapur,5305,Rayadurg,196528,Udegolam
506,Guntur,5065,Ipur,245324,Udicherla
505,East Godavari,4934,P.Gannavaram,199501,Udimudi
502,Anantapur,5323,Kudair,196232,Udiripikonda
511,Kurnool,5284,Nandyal,204482,Udumalpuram
505,East Godavari,4929,K Gangavaram,199528,Udumudi
502,Anantapur,5340,Talupula,196661,Udumulakurthy
511,Kurnool,5289,Dhone,204097,Udumulapadu
520,Visakhapatanam,4876,Kasimkota,235310,Ugginapalem
515,SPSR Nellore,5197,Sullurpeta,208983,Uggumudi
515,SPSR Nellore,5166,Dagadarthi,208467,Ulava Palla
517,Prakasam,5152,Ulavapadu,235718,Ulavapadu
504,Y.S.R.,5201,Peddamudium,198576,Ulavapalli
511,Kurnool,5259,Kurnool,204382,Ulchala
517,Prakasam,5139,Ongole,234801,Ulichi
505,East Godavari,4903,Peddapuram,199568,Ulimeswaram
511,Kurnool,5258,Kallur,204237,Ulindakonda
521,Vizianagaram,4807,Komarada,212803,Ulipiri
523,West Godavari,4988,Palacole,214820,Ullamparru
521,Vizianagaram,4811,Garugubilli,212653,Ullibadra
502,Anantapur,5325,Singanamala,196589,Ullikallu
510,Krishna,5039,Koduru,203317,Ullipalem
506,Guntur,5095,Nagaram,200448,Ullipalem
523,West Godavari,4969,Pentapadu,214911,Umamaheswaram
515,SPSR Nellore,5159,Bogole,208363,Umamaheswarapuram
517,Prakasam,5113,Mundlamuru,235569,Umamaheswarapuram
519,Srikakulam,4790,Santhabommali,211424,Umilada
510,Krishna,4996,Gampalagudem,203078,Ummadidevarapalli
506,Guntur,5062,Vinukonda,200927,Ummadivaram
520,Visakhapatanam,4877,Munagapaka,235427,Ummalada
517,Prakasam,5130,Hanumanthuni Padu,235203,Ummanapalli
523,West Godavari,4959,Chagallu,214379,Unagatla
523,West Godavari,4960,Nidadavole,214781,Unakaramilli
502,Anantapur,5308,Vidapanakal,196728,Undabanda
506,Guntur,5054,Tadepalle,200786,Undavalli
523,West Godavari,4976,Undi,215077,Undi
523,West Godavari,4970,Undrajavaram,215094,Undrajavaram
510,Krishna,5028,Pamarru,203605,Undrapudi
519,Srikakulam,4781,Vajrapukothuru,211652,Undrukudia
505,East Godavari,4924,Ramachandrapuram,199686,Unduru
505,East Godavari,4910,Samalkota,199800,Unduru
519,Srikakulam,4786,Regidi Amadalavalasa,211388,Ungarada
511,Kurnool,5289,Dhone,204098,Ungaranigundla
506,Guntur,5052,Amaravathi,199958,Unguturu
510,Krishna,5013,Unguturu,203772,Unguturu
523,West Godavari,4962,Unguturu,215120,Unguturu
523,West Godavari,4973,Attili,214305,Unikili
510,Krishna,5015,Mandavalli,203398,Unikili
503,Chittoor,5428,Ramakuppam,197629,Unisiganipalle
517,Prakasam,5123,Chirala,888888888,UNKNOWN
506,Guntur,5071,Edlapadu,200178,Unnava
