mandal_name,village_code,village_name
264,590423,Potharlanka
264,590423,Potharlanka
264,590423,Potharlanka
58,591159,Pothavaram
98,590186,Pothavaram
289,585610,Pothavaram
360,591033,Pothavaram
364,588240,Pothavaram
398,587787,Pothavaram
426,591422,Pothavaram
7,589116,Pothavarappadu
225,595673,Pothavaripalle
305,581601,Pothayyavalasa
374,581456,Pothayyavalasa
562,592261,Pothegunta
312,589730,Pothepalle
423,594461,Pothidoddi
285,592111,Pothireddipalem
555,580508,Pothrakonda
290,594205,Pothugal
8,587779,Pothukurru
496,593567,Pothukurupalle
279,595302,Pothulakunta
129,595160,Pothulanagepalle
129,595160,Pothulanagepalle
369,580660,Pothuluru
470,587311,Pothuluru
227,589360,Pothumarru
631,590405,Pothumarru
532,581021,Pothunaidupeta
105,587924,Pothunuru
123,588465,Pothunuru
187,590245,Pothur
659,593279,Potladurthi
125,594189,Potlapadu
299,590663,Potlapadu
334,590231,Potlapadu
586,592141,Potlapudi
329,586529,Potlavada
406,580740,Potli
179,591588,Potluru
541,590112,Potluru
541,590112,Potluru
401,586118,Potnuru
401,586118,Potnuru
408,580265,Potriya
384,592091,Pottepalem
380,585727,Pottinagannadora Palem
261,594509,Pottipadu
270,592820,Pottipadu
490,592900,Pottipadu
601,589253,Pottipadu
601,589253,Pottipadu
479,596461,Potukanuma
479,596461,Potukanuma
514,590512,Potumeraka
514,590512,Potumeraka
588,595895,Poyya
461,592053,Prabagiripatnam
461,592053,Prabagiripatnam
465,588106,Pragada Palle
424,590608,Pragallapadu
420,580154,Praharajapalem
410,589595,Prakarla
364,588251,Prakasaraopalem
571,588116,Prakkilanka
640,909983,Prasadampadu (CT)
271,591014,Prasangula Padu
230,588742,Prathallameraka
142,588435,Prathikollanka
325,589314,Prathipadu
448,588502,Prathipadu
471,590326,Prathipadu
470,587309,Prathipadu
471,590326,Prathipadu
614,579232,Prathipaka
540,596307,Pravelavarmeswarapuram
389,590480,Pregnam
459,587455,Pro. Donthamuru
151,587369,Pro. Ragampeta
151,587369,Pro. Ragampeta
459,587456,Pro. Rayavaram
459,587456,Pro. Rayavaram
344,589431,Prodduvaka
324,580338,Puchapadu
240,580415,Pudabhadra
399,582488,Pudi
565,592783,Pudi
588,595892,Pudi
588,595892,Pudi
218,595989,Pudi  @  Chenna Kesavapuram
218,595989,Pudi  @  Chenna Kesavapuram
609,592576,Pudilayadoruvu
33,586405,Pudimadaka
128,586635,Pudipalle
632,592185,Pudiparthi
632,592185,Pudiparthi
115,596518,Pudipatla
115,596518,Pudipatla
590,595713,Pudipatla
590,595713,Pudipatla
43,582539,Pudivalasa
143,581697,Pudivalasa
357,590491,Pudiwada
300,593918,Pudur
361,592643,Puduru
265,581768,Pujariguda
365,595276,Pulagampalle
27,587548,Pulagurtha
504,585861,Pulakandam Ponavolu
184,594924,Pulakunta
117,594651,Pulakurthi
117,594651,Pulakurthi
258,594039,Pulakurthy
306,595573,Pulamathi
652,586421,Pulaparthi
652,586421,Pulaparthi
486,593646,Pulapathuru
486,593646,Pulapathuru
172,595529,Puleru
56,589891,Pulichinta
38,587560,Pulidindi
40,589771,Puligadda
4,586880,Puligogulapadu
337,582605,Puligummi
419,582170,Puligummi
573,595225,Puligundlapalle
436,596107,Pulikallu
453,596457,Pulikallu
461,592067,Pulikollu
101,591086,Pulikonda
456,596304,Pulikondram
456,596304,Pulikondram
609,592544,Pulikorru @ Balireddipalem
148,593481,Pulikunta
148,593481,Pulikunta
15,595510,Pulikuntlapalle
373,594304,Pulimaddi
441,587352,Pulimeru
648,586662,Pulimetala
188,589842,Pulipadu
456,596302,Pulipadu @govardhanagiri
570,594809,Puliproddatur
542,579956,Puliputti
63,588360,Pulla
626,594222,Pullagummi
88,596020,Pullaiahgari Palle
88,596020,Pullaiahgari Palle
466,581581,Pullajipeta
476,593674,Pullampeta
476,593674,Pullampeta
429,589640,Pullapadu
558,595858,Pullareddi Khandriga
266,591213,Pullareddi Palle
636,591020,Pullari Palem
597,591637,Pullayapalle
20,587799,Pulletikurru
533,581285,Pullita
469,593016,Pulliveedu
255,593087,Pullur
255,593087,Pullur
559,596652,Pullur
559,596652,Pullur
204,596490,Pulluru
204,596490,Pulluru
443,592665,Pulluru
443,592665,Pulluru
25,584288,Pulusumamidi
443,592668,Punabaka
244,589492,Punadipadu
244,589492,Punadipadu
477,596553,Punganur (Rural)
632,592188,Punjulurupadu
86,589185,Punnavalli
394,592482,Punnepalle
200,592128,Punnur
544,582274,Punubutchampeta
431,588403,Punukollu  II
651,590712,Punuru
651,590712,Punuru
582,596617,Punya Samudram
650,594789,Puppala
650,594789,Puppala
308,587968,Puppalavarigudem
179,591583,Puretipalle
396,594020,Puricherla
349,590782,Purimetla
13,591887,Purini
85,589746,Puritigadda
178,589601,Puritipadu
147,582741,Puritipenta
511,580830,Purli
408,580292,Purnabhadra
93,582801,Purreyavalasa
425,583696,Puruguduputtu  @  Vanuguputtu
93,582811,Purushothama Swamivari Lakshmipuram
385,588306,Purushothapalle
383,579044,Purushothapatnam
543,587206,Purushothapatnam
240,580413,Purushothapuram
347,586359,Purushottampuram
157,589238,Purushottapatnam
538,581192,Purushottapuram
538,581192,Purushottapuram
58,591148,Pusalapadu
58,591148,Pusalapadu
304,580888,Pusam
201,590737,Pusapadu
201,590737,Pusapadu
201,590737,Pusapadu
478,583177,Pusapatipalem
478,583178,Pusapatirega
163,589712,Pushadam
329,586546,Pusiwada
231,593894,Pusulur
373,594311,Pusulur
430,590343,Pusulur
430,590343,Pusulur
421,594417,Putchakayalamada
274,592531,Putchalapalle
390,590109,Putchanuthala
390,590109,Putchanuthala
479,596474,Puthalapattu
476,593675,Puthanavaripalle
382,583140,Puthikapeta
337,582624,Puthikavalasa
204,596492,Puthramaddi
204,596492,Puthramaddi
648,586760,Putikunta
325,589323,Putlacheruvu
480,595022,Putlur
480,595022,Putlur
643,589008,Putrela
372,589290,Puttagunta
185,581908,Puttajammu
433,587517,Puttakonda
273,593745,Puttakunta
481,595448,Puttaparthi
419,582172,Putturu
390,590105,Puvvada
95,595312,Pyadindi
258,594043,Pyalakurthy
21,590395,Pyaparru
148,593488,Pyarampalle
418,595409,Pydeti
142,588434,Pydichintapadu
584,587319,Pydikonda
465,588100,Pydipaka
319,586299,Pydipala
319,586299,Pydipala
548,593183,Pydipalem
576,588545,Pydiparru
524,586051,Pydivada Agraharam
433,587520,Pyna
25,584306,Pynampadu
352,592158,Pynampuram
352,592158,Pynampuram
300,593903,R Konthalapadu
300,593903,R Konthalapadu
530,594579,R Lingam Dinne
313,595354,R. Anantapuram
79,586270,R. Bheemavaram
512,595748,R. Mallavaram
486,593661,R.Buduguntapalle
11,594547,R.Krishnapuram
11,594547,R.Krishnapuram
515,595336,R.Locharla
497,596529,R.Nadimpalle
521,594523,R.Nagulavaram
605,594603,R.Papampalle
544,582262,R.Venkampeta
336,582716,Rabanda
475,590552,Racha Konda
337,582611,Rachagumadam
243,591274,Rachagundlapadu
558,595866,Rachagunneri
71,582886,Rachakindam
625,589814,Rachamallipadu
625,589814,Rachamallipadu
24,595083,Rachanapalle
24,595083,Rachanapalle
394,592461,Rachapalem
319,586316,Rachapalle
470,587312,Rachapalle
496,593563,Rachapalle
106,585332,Rachapanukulu
221,589341,Rachapatnam
271,591013,Rachapudi
448,588504,Racharla
316,591053,Rachavari Palem
316,591053,Rachavari Palem
138,591780,Rachavaripalle
549,595000,Rachepalle
423,594468,Racherla
423,594468,Racherla
483,591177,Racherla
483,591177,Racherla
309,591564,Racheruvurajupalem
96,593346,Rachinnayapalle
327,593736,Rachumarri
474,593221,Rachumarripalle
602,588350,Rachuru
602,588350,Rachuru
324,580329,Radhakrishnapuram
419,582134,Radhampeta
562,592252,Raganaramapuram
477,596544,Raganipalle (Rural)
577,590904,Ragasamudram
55,595168,Raghavampalle
105,587923,Raghavapuram
159,581516,Raghavapuram
272,587378,Raghavapuram
370,588896,Raghavapuram
370,588896,Raghavapuram
383,579075,Raghavapuram
259,593710,Raghavarajupuram
394,592460,Raghavareddipalem
124,583202,Raghumanda
218,595980,Ragigunta
172,595522,Ragimakulapalle
51,597037,Ragimanipenta
51,597037,Ragimanipenta
189,582865,Ragolu
557,581534,Ragolupeta
607,594876,Ragulapadu
464,581470,Rahimanpuram
126,585960,Raiwada
540,596308,Rajagopalapuram
540,596308,Rajagopalapuram
498,586503,Rajakoduru
250,596426,Rajakumaravenkata Bahadurpet
498,586516,Rajala
498,586522,Rajala Agraharam
79,586258,Rajam
608,580534,Rajam
155,587092,Rajampalem
486,593655,Rajampet (R) (Part)
486,593655,Rajampet (R) (Part)
4,586861,Rajanagaram
456,596295,Rajanagaram
487,587405,Rajanagaram
487,587405,Rajanagaram
487,587405,Rajanagaram
517,585813,Rajannapeta
98,590194,Rajapeta
98,590194,Rajapeta
98,590194,Rajapeta
205,587246,Rajapudi
205,587246,Rajapudi
65,583243,Rajapulova
169,594745,Rajapuram
254,580479,Rajapuram
464,581473,Rajapuram
532,581029,Rajapuram
532,581029,Rajapuram
531,587045,Rajaram
38,587557,Rajavaram
149,588947,Rajavaram
155,587114,Rajavaram
288,588162,Rajavaram
422,586472,Rajavaram
28,591834,Rajavolu
97,590444,Rajavolu
484,587396,Rajavolu
362,586453,Rajayyapeta
447,586064,Rajayyapeta
583,582579,Rajayyapeta
467,591396,Rajolupadu
278,591348,Raju Palem
593,590575,Raju Palem
612,580780,Rajulagumada
342,593170,Rajulaguruvaiahpalle
235,588188,Rajunagulapalle
22,586201,Rajupalem
44,593071,Rajupalem
139,592916,Rajupalem
256,587270,Rajupalem
266,591207,Rajupalem
333,590694,Rajupalem
333,590694,Rajupalem
394,592449,Rajupalem
430,590335,Rajupalem
433,587519,Rajupalem
489,590040,Rajupalem
490,592896,Rajupalem
489,590040,Rajupalem
101,591085,Rajupalem -  Laxmipuram
84,593470,Rajupalle
277,586282,Rajupeta
495,596977,Rajupeta
592,588966,Rajupeta
380,585743,Rajupeta Agraharam
253,591709,Rajuvari Chintala Palem
604,594898,Raketla
644,583120,Rakodu
29,583942,Raktakandi
236,595139,Ralla Anantapuram
393,593697,Rallacheruvupalle
175,595381,Rallahalli
175,595381,Rallahalli
140,588215,Rallakunta
540,596310,Rallakuppam
309,591567,Rallapadu
464,581485,Rallapadu
426,591424,Rama Govinda Puram
158,582915,Ramabhadrapuram
209,583098,Ramabhadrapuram
491,582501,Ramabhadrapuram
572,590995,Ramabhadrapuram
530,594577,Ramabhadrunipalle
101,591089,Ramachandra Puram
121,590826,Ramachandra Puram
159,581520,Ramachandra Puram
256,912433,Ramachandra Puram
658,590541,Ramachandra Puram
561,592730,Ramachandragunta
134,594559,Ramachandrapuram
139,592905,Ramachandrapuram
177,589466,Ramachandrapuram
294,579331,Ramachandrapuram
326,589991,Ramachandrapuram
332,591110,Ramachandrapuram
500,581689,Ramachandrapuram
645,591507,Ramachandrapuram
647,589566,Ramachandrapuram
671,591378,Ramachandrapuram
583,582586,Ramachandrapuram  (Near) Velagavalasa
354,592848,Ramachandrayapalle
212,588178,Ramacharlagudem
109,594422,Ramadurgam
411,594858,Ramagiri
456,596294,Ramagiri
494,595324,Ramagiri
628,591242,Ramagopalapuram
464,581466,Ramaiahvalasa
256,587271,Ramakrishnapuram
260,589797,Ramakrishnapuram
408,580272,Ramakrishnapuram
537,580929,Ramakrishnapuram
211,590744,Ramakuru
558,595870,Ramalinga Puram
628,591243,Ramalinga Puram
283,583070,Ramalingapuram
645,591512,Ramalingapuram
626,594221,Ramallakota
280,587480,Ramanakkapeta
351,589031,Ramanakkapeta
96,593342,Ramanapalle (Part)
177,589464,Ramanapudi
417,590720,Ramanayapalem
417,590720,Ramanayapalem
417,590720,Ramanayapalem
362,586436,Ramanayyapeta
654,587059,Ramanayyapeta
223,587502,Ramanayyapeta (CT)
54,589100,Ramannagudem
140,588219,Ramannagudem
391,589061,Ramannagudem
235,588196,Ramannapalem
257,591913,Ramannapalem
450,588678,Ramannapalem
531,587050,Ramannapalem
592,588978,Ramannapalem
183,589667,Ramannapeta
558,595829,Ramanuja Palle
590,595726,Ramanuja Palle
183,589655,Ramanuja Varthalapalle
288,588149,Ramanujapuram
485,581330,Ramanujulapeta
307,593212,Ramanuthalapalle
50,594292,Ramapuram
50,594292,Ramapuram
118,589850,Ramapuram
118,589850,Ramapuram
131,590623,Ramapuram
190,595656,Ramapuram
236,595135,Ramapuram
289,585652,Ramapuram
372,589283,Ramapuram
428,590009,Ramapuram
456,596300,Ramapuram
558,595873,Ramapuram
565,592787,Ramapuram
623,588904,Ramapuram
446,593441,Ramapuram  @  Mittameedapalle
397,594493,Ramapuram (CT)
321,587841,Ramarajulanka
183,589671,Ramarajupalem
411,594849,Ramarajupalle
123,588442,Ramaraogudem
533,581293,Ramarayapuram
562,592250,Ramasagaram
497,596531,Ramasamudram
593,590568,Ramasamudram
606,596263,Ramasamudram
434,588370,Ramasingavaram
434,588370,Ramasingavaram
635,582992,Ramaswamipeta
49,594362,Ramatheertham
382,583143,Ramathirtham
27,587545,Ramavaram
158,582946,Ramavaram
205,587256,Ramavaram
221,589355,Ramavaram
397,910309,Ramavaram
544,582263,Ramavaram
640,909984,Ramavarappadu (CT)
52,589387,Ramavarapumodi
192,591136,Ramaya Palle
462,590975,Ramayana Kandrika
332,591100,Ramayapalem
3,590770,Ramayapalem (U)
3,590770,Ramayapalem (U)
598,591603,Ramayapatnam
337,582614,Ramayavalasa
217,586003,Ramayogi Agraharam
208,581133,Ramayyavalasa
97,590436,Rambhotlapalem
97,590436,Rambhotlapalem
498,586524,Rambilli
498,586524,Rambilli
498,586524,Rambilli
498,586524,Rambilli
525,587852,Rameswaram
88,596024,Ramireddi Palle
473,596181,Ramireddigaripalle
473,596181,Ramireddigaripalle
370,588888,Ramireddipalle
629,593452,Ramireddipalle
165,587230,Rampa Yerrampalem
82,594623,Rampalle
446,593438,Rampathadu
327,593727,Rampuram
447,586068,Rampuram
67,582324,Ramuduvalasa
400,584712,Ranambadi
185,581904,Ranasingi
500,581653,Ranastalam
469,593015,Ranga Samudram
218,595988,Rangaiahgunta
476,593689,Rangampalle
501,587422,Rangampeta
501,587422,Rangampeta
544,582269,Rangampeta
87,591455,Ranganayuni Palle
103,596040,Rangannagari Gadda
54,589083,Rangannagudem
59,594242,Rangapuram
66,587526,Rangapuram
435,593822,Rangapuram
510,589002,Rangapuram
105,587935,Rangapuram Khandrika
67,582350,Rangarayapuram
47,582308,Rangasaipuram
119,591856,Rangasamudram
184,594925,Rangasamudram
436,596109,Rangasamudram
436,596109,Rangasamudram
196,584428,Rangaseela
555,580511,Ranigam
203,588658,Rapaka
466,581560,Rapaka
466,581560,Rapaka
596,586963,Rapaka
410,589583,Raparala
360,591047,Raparla
360,591047,Raparla
459,587458,Raparthi
502,595101,Raptadu (Part)
503,592034,Rapur
301,581964,Rastakuntubai
595,594444,Ratana
242,594677,Ratchumarri
225,595666,Ratiguntapalle
516,595396,Ratnagiri
516,595396,Ratnagiri
289,585692,Ratnampeta
517,585807,Ratnampeta
324,580380,Ratti
65,583246,Ravada
214,582051,Ravada
416,586166,Ravada
289,585685,Ravanapalle
568,590001,Ravela
304,580890,Ravichandri
391,589056,Ravicherla
391,589056,Ravicherla
4,586818,Ravigudem
294,579351,Ravigudem [big]
414,591481,Raviguntapalle
504,585850,Ravikamatham
206,588840,Ravikampadu
235,588194,Ravikampadu
264,590419,Ravikampadu
264,590419,Ravikampadu
264,590419,Ravikampadu
264,590419,Ravikampadu
584,587326,Ravikampadu
128,586641,Ravilanka
583,582571,Ravimanu Gadabavalasa
385,588299,Ravimetla
271,591010,Ravinuthala
271,591010,Ravinuthala
116,590895,Ravipadu
376,590146,Ravipadu
430,590342,Ravipadu
430,590342,Ravipadu
448,588507,Ravipadu
463,588710,Ravipadu
641,591760,Ravipadu
33,586394,Ravipalem
93,582806,Ravivalasa
158,582941,Ravivalasa
538,581184,Ravivalasa
578,580997,Ravivalasa
337,582609,Ravivalasa  (Near)  Mudidam
6,595399,Ravudi
467,591400,Ravula Kollu
129,595157,Ravulacheruvu
129,595157,Ravulacheruvu
548,593188,Ravulakolanu
228,591741,Ravulakollu
289,585562,Ravulakota
432,589473,Ravulapadu
505,587669,Ravulapalem
255,593098,Ravulapalle
602,588345,Ravulaparru
69,590061,Ravulapuram
374,581452,Ravulavalasa
442,594772,Ravuludiki
442,594772,Ravuludiki
162,582129,Ravupalle
179,591590,Ravur
179,591590,Ravur
648,586710,Ravvagadda
80,588053,Ravvarigudem
441,587358,Rayabhupalapatnam
441,587358,Rayabhupalapatnam
622,588717,Rayakuduru
622,588717,Rayakuduru
622,588717,Rayakuduru
492,596251,Rayal Cheruvu
284,580101,Rayala
650,594786,Rayalacheruvu
64,588730,Rayalam (R) (Part)
439,596576,Rayalapeta
373,594302,Rayamalpuram
604,594882,Rayampalle
640,589213,Rayanapadu
162,582121,Rayandoravalasa
434,588368,Rayannapalem
434,588368,Rayannapalem
173,594351,Rayapadu
4,586808,Rayapalle
218,595996,Rayapedu
114,586220,Rayapurajupeta
114,586220,Rayapurajupeta
283,583066,Rayapurajupeta
265,581772,Rayapuram
524,586032,Rayapuram Agraharam
111,592591,Rayareddipalem
183,589665,Rayavaram
311,589809,Rayavaram
330,590867,Rayavaram
563,593522,Rayavaram
563,593522,Rayavaram
473,596186,Rayavaripalle
509,587831,Razole
22,586191,Rebaka
362,586430,Rebaka
75,591917,Rebala
75,591917,Rebala
265,581757,Rebba
105,587944,Recharla
266,591222,Reddicherla
266,591222,Reddicherla
489,590041,Reddigudem
489,590041,Reddigudem
510,588998,Reddigudem
609,592574,Reddipalem Bit - I
609,592574,Reddipalem Bit - I
609,592575,Reddipalem Bit - Ii
77,595076,Reddipalle
365,595269,Reddipalle
365,595269,Reddipalle
476,593693,Reddipalle
476,593693,Reddipalle
515,595344,Reddipalle
558,595836,Reddipalle
401,586117,Reddipalle Agrahram
387,596152,Reddivaripalle
473,596180,Reddivaripalle
473,596180,Reddivaripalle
563,593517,Reddivaripalle
29,584087,Rega
302,583042,Rega
181,593876,Regadi Khanapuram
627,594278,Regadigudur
106,585209,Regallu
305,581628,Regapalem
129,595159,Regatipalle
511,580825,Regidi
158,582923,Regubilli
87,591467,Regula Chilaka
275,581079,Regulapadu
620,579935,Regulapadu
472,593131,Regulapalle
458,596061,Regullu
458,596061,Regullu
652,586417,Regupalem
653,586417,Regupalem
652,586417,Regupalem
652,586417,Regupalem
43,582534,Rejeru
62,912623,Rekhavanipalem
596,586970,Rekhavanipalem
596,586970,Rekhavanipalem
203,588653,Relangi
185,581834,Rella
283,583084,Relli
283,583084,Relli
302,583049,Relligavirammapeta
478,583176,Rellivalasa
478,583176,Rellivalasa
12,587866,Rellugadda
231,593895,Remadur
54,589081,Remalle
300,593905,Remata
69,590059,Remidicherla
581,595630,Renimakulapalle
604,594883,Renimakulapalle
211,590752,Reningavaram
513,589833,Rentachintala
513,589838,Rentala
539,590022,Rentapalla
624,579295,Repakagommu
544,582236,Repativalasa
456,596293,Reppalapattu
1,588989,Repudi
1,588989,Repudi
455,590221,Repudi
455,590221,Repudi
223,587500,Repuru
224,590355,Retur
289,585602,Revallu
488,586921,Revatipalem
401,586131,Revidi
26,591981,Revuru
26,591981,Revuru
410,589579,Rimmanapudi
559,596630,Ripunjayarajapuram
608,580532,Rittapadu
515,595338,Roddakampalle
425,583637,Rogulu
577,590914,Rolagam Padu
516,595394,Rolla
516,595394,Rolla
516,595394,Rolla
486,593662,Rollamadugu
338,594016,Rollapadu
517,585829,Rolugunta
592,588973,Rolupadi
491,582498,Rompalle
518,595699,Rompicherla
519,590138,Rompicherla
519,590138,Rompicherla
519,590138,Rompicherla
518,595699,Rompicherla
518,595699,Rompicherla
420,580157,Rompivalasa
420,580157,Rompivalasa
217,586015,Rongalinaidupalle
443,592658,Rosanuru
528,593508,Routhukunta
420,580139,Routhupuram
588,595897,Routhusuramala
287,593800,Rowdur
213,588024,Rowthugudem
520,587014,Rowthulapudi
520,587014,Rowthulapudi
587,589514,Royyuru
425,583596,Rudagomangi
131,590624,Rudra Samudram
253,591712,Rudrakota
624,579294,Rudramkota
372,589301,Rudrapaka
274,592520,Rudravaram
274,592520,Rudravaram
300,593915,Rudravaram
300,593915,Rudravaram
300,593915,Rudravaram
312,589733,Rudravaram
370,588894,Rudravaram
510,589000,Rudravaram
521,594522,Rudravaram
535,591313,Rudravaram
107,593419,Rudrayagaripalle
532,581045,Runku Hanumanthupuram
532,581045,Runku Hanumanthupuram
605,594612,Rupamagudi
381,590054,Rupenaguntla
381,590054,Rupenaguntla
381,590054,Rupenaguntla
555,580500,Rushikudda
555,580500,Rushikudda
375,588768,Rustumbada (R)
38,587569,Ryali
415,594259,S Kothuru
596,586974,S. Annavaram (R)
223,912427,S. Atchutapuram
122,582653,S. Burjavalasa
560,582979,S. Kotatalari
553,596505,S. Nadim Palle
256,587265,S. Thimmapuram
122,582656,S.Chintalavalasa
184,594921,S.Hosahalli
5,594091,S.Kondapuram
424,590607,S.Kotha Palle
173,594352,S.Kuluru
11,594543,S.Lingamdinne
469,593025,S.Lingampalle
296,595125,S.Mallapuram
363,595470,S.Mulakalapalle
173,594344,S.Nagulavaram
173,594344,S.Nagulavaram
422,586468,S.Narasapuram
156,581366,S.P. Ramachandra Puram
547,593396,S.Rajampeta
175,595391,S.Rayapuram
523,586481,S.Rayavaram
125,594195,S.Thimmapuram
270,592826,S.Timmapuram
606,596271,S.V. Puram
606,596271,S.V. Puram
112,596721,S.Venkatapuram
123,588454,Saanigudem
29,583946,Sabaka
524,586042,Sabbavaram
51,597016,Sadakuppam
218,596000,Sadasiva Puram
356,596338,Sadasiva Sankarapuram
317,585887,Sagaram
317,585887,Sagaram
348,583328,Saggulu
7,589121,Sagguru
170,588130,Sagipadu
394,592467,Saguturu
305,581633,Sahapuram
433,587525,Sahapuram
239,589156,Saidapuram
177,589442,Saidepudi
269,591676,Saipeta
647,589570,Saipuram
570,594806,Sajjaladinne
570,594806,Sajjaladinne
273,593757,Sajjalaguddam
24,595084,Sajjalakalva
297,596927,Sajjalapalle
335,580226,Sajjanapuram
384,592080,Sajjapuram
431,588417,Sakalakothapalle
589,589967,Sakhamur
645,591524,Sakhavaram
525,587853,Sakhinetipalle
525,587853,Sakhinetipalle
525,587853,Sakhinetipalle
425,583674,Sakirevu
396,594024,Sakunala
17,587884,Sakuru
5,594097,Salakalakonda
58,591154,Salakalaveedu
549,595005,Salakamcheruvu
267,590947,Salanuthala
260,589792,Salempalem
210,593138,Salevariuppalapadu
159,581505,Salihundam
159,581505,Salihundam
159,581505,Salihundam
147,582735,Salipeta
231,593885,Salkapuram
17,587889,Samanasa
240,580433,Samantha Ramachandrapuram
12,587873,Samanthakuru
12,587873,Samanthakuru
561,592748,Samanthamallam
388,596353,Samayapuram
5,594089,Sambagallu
588,595905,Sambaiahpalem
162,582111,Sambannavalasa
234,593291,Sambatur
173,594345,Sambavaram
528,593507,Sambepalle
645,591516,Sameerapalem
639,596371,Sami Reddi Khandriga
453,596451,Samireddipalle
126,585966,Sammeda
433,587523,Sampara
436,596120,Sampathikota
22,586188,Sampathipuram
377,596280,Samudayam
407,596731,Samudrapalle
227,589362,Sana Rudravaram
227,589362,Sana Rudravaram
480,595024,Sanagalaguduru
480,595024,Sanagalaguduru
480,595024,Sanagalaguduru
449,588870,Sanagapadu
449,588870,Sanagapadu
88,596029,Sanambatla
541,590114,Sanampudi
541,590114,Sanampudi
541,590114,Sanampudi
541,590114,Sanampudi
550,591547,Sanampudi
35,594962,Sanapa
35,594962,Sanapa
8,587772,Sanapalli Lanka
8,587772,Sanapalli Lanka
8,587772,Sanapalli Lanka
500,581647,Sancham
469,593003,Sancharala
141,590209,Sandepudi
324,580318,Sandhigam
10,587667,Sandhipudi
284,580113,Sandipolam
343,595209,Sanevaripalle
55,595172,Sangala
55,595172,Sangala
529,591933,Sangam
612,580797,Sangam
579,590291,Sangam Jagarlamudi
397,594490,Sangapatnam
131,590646,Sangapuram
190,595649,Sangasamudram
446,593435,Sangatipalle
46,592430,Sangavaram
400,584686,Sangodi
460,590447,Sangupalem Kodur
460,590447,Sangupalem Kodur
424,590603,Sanikavaram
424,590603,Sanikavaram
424,590603,Sanikavaram
619,593576,Sanipaya
557,581546,Sanivada
530,594569,Sanjamala
364,588242,Sanjeevapuram
164,591199,Sanjeevarao Peta
164,591199,Sanjeevarao Peta
492,596246,Sanjeevaraya Puram
174,585524,Sankada
49,594380,Sankalapuram
426,591434,Sankara Puram
31,594185,Sankarabanda
186,594726,Sankarabanda
321,587851,Sankaraguptham
321,587851,Sankaraguptham
48,590685,Sankaralingam Gudipadu
22,586199,Sankaram
317,585873,Sankaram
572,590999,Sankaranarayanapuram
349,590805,Sankarapuram
385,588300,Sankarapuram
248,589863,Sankarapuram Siddhayi
248,589863,Sankarapuram Siddhayi
248,589863,Sankarapuram Siddhayi
248,589863,Sankarapuram Siddhayi
439,596562,Sankarayalapeta
344,589410,Sankarshana Puram
226,593002,Sankavaram
226,593002,Sankavaram
226,593002,Sankavaram
226,593002,Sankavaram
641,591763,Sankavaram
343,595200,Sankepalle Brahmanapalle
531,587042,Sankhavaram
511,580827,Sankili
105,587956,Sankuchakrapuram
93,582821,Sankupalem
78,581220,Sankurada
355,590175,Sankurathripadu
355,590175,Sankurathripadu
332,591113,Sannamur
603,587894,Sannavalli
560,582972,Santagavarampeta
289,585604,Santha Kirlampadu
16,581389,Santha Kothavalasa
519,590133,Santhagudipadu
50,594288,Santhajutur
533,581273,Santhakaviti
585,593251,Santhakovvur
464,581495,Santhalakshmi Puram
534,590671,Santhamaguluru
534,590671,Santhamaguluru
534,590671,Santhamaguluru
536,596858,Santhampalle
371,593925,Santhanikota
217,586024,Santhapalem
283,583080,Santhapalem
102,591024,Santharavuru
613,595940,Santhavellore
156,581357,Santhavurity
156,581357,Santhavurity
73,594940,Santhekondapuram
5,594066,Santhekudlur
162,582102,Santhoshapuram
301,581987,Santhoshapuram
320,582211,Sanyasirajupuram  @  Maripivalasa
289,585638,Sarabhanna Palem
128,586639,Sarabhavaram
470,587298,Sarabhavaram
380,585740,Sarabhoopala Patnam
608,580546,Saradapuram
320,582196,Saraivalasa
582,596596,Sarakallu
420,580148,Sarali
511,580815,Sarasana Palle
496,593562,Saraswathipalle
537,580942,Saravakota
122,582683,Sarayyavalasa
275,581076,Sariaboddapadu
25,584133,Sariapalle
275,581051,Sariapalle
324,580378,Sariapalle
644,583123,Sarika
644,583123,Sarika
69,590068,Sarikondapalem
190,595646,Sarimadugu
150,588565,Saripalle
288,588151,Saripalle
382,583146,Saripalle
447,586061,Saripalle
447,586061,Saripalle
145,584814,Sariyapalle
626,594225,Sarparajapuram
223,587505,Sarpavaram (OG)
538,581149,Sarubujjili
380,585732,Sarugudu
265,581739,Saruguduguda
605,594616,Sarvaipalle
572,590997,Sarvamitta
523,586485,Sarvasiddi
395,591338,Sarvereddy Palem
156,581334,Sarveswarapuram
418,595417,Sasanakota
240,580420,Sasanam
209,583095,Sasanapalle
484,912434,Satelite City
475,590558,Satha Kodu
399,582479,Sathabi
453,596456,Sathambakam
337,582623,Sathamvalasa
382,583154,Sathivada
583,582564,Sathivada
536,596810,Sathu
159,581515,Sativada
142,588437,Satrampadu (CT)
52,589393,Satuluru
355,590172,Satuluru
317,585886,Satyavaram
374,581445,Satyavaram
422,586460,Satyavaram
452,588647,Satyavaram
269,591680,Satyavolu
431,588418,Satyavolu
431,588418,Satyavolu
216,587721,Satyawada
600,588520,Satyawada
537,580918,Savarabonthu
324,580350,Savaramadhya
537,580915,Savaramaluva
369,580608,Savararama Krishnapuram
369,580585,Savararampuram
65,583241,Savaravilli
157,589240,Savarigudem
